text,label
"Hallo, warum trauen sich die Ersthelfer in Deutschland nicht loszulegen? Ich glaube, die Sorge, dass man  etwas falsch machen kann, schwebt sehr in der Luft herum. Und die kann nur damit behoben werden, dass man eben regelmäßig das Wissen manifestiert. Und da haperte es erfahrungsgemäß bei ganz vielen Menschen. Manchmal ist so ein Erste-Hilfe-Kurs ja sogar Jahrzehnte her. Wie oft sollte man so einen Kurs auffrischen? Sinnvollerweise sollte man das alle zwei Jahre wiederholen, um einfach ab tut das man sofort reagieren kann und damit auch die Angst überwindet, Auch wenn der Kurs aufgefrischt ist und man Bescheid weiß, wenn das ein echter Mensch liegt. Da hat der eine oder andere doch bestimmt trotzdem eine Hemmschwelle. Das kann passieren. Da gilt es natürlich, selbst einmal feste durchzuatmen, sich an das Wissen zu erinnern und vor allen Dingen, die man braucht. Ihr Mann, der einem unterstützt, der möglicherweise auch die technische Unterstützung für eine Wiederbelebung organisieren kann. Uns gemeinsam sind, diese Dinge besser zu handhaben. Wir können zwar keinen kompletten Notfallkurs machen, aber die wichtigsten Punkte, wenn man niemanden findet, was macht man? Als Erstes überprüfen Sie die Atmung. Kopf über Strecken mit dem eigenen Gesicht, mit der eigenen Wange. Über Mund, Nase des Betroffenen, Blickwinkel Richtung Brust und zehn Sekunden lang gucken passiert da was, wenn nichts passiert, ganz ganz laut um Hilfe rufen, sodass der Nachbar, der Kollege oder auch der Mensch aus der Bevölkerung, der auch gerade durch die Fußgängerzone läuft, aufmerksam herbeigewunken, Büfett und sie Unterstützung bekommen. Und dann geht es los mit dem drücken, 30 Mal drücken von einer Druck Tiefe fünf bis sechs Zentimeter und einer Frequenz von circa hundert bis 120 Kompressionen pro Minute. In der Zeit, in der sie drücken, ist ja schon der Notarzt auf dem Weg, und die Hilfe eilt herbei. Das ist ganz wichtig zu wissen, dass sie nicht alleine sind und die Hilfe kommt. Erste Hilfe bei Herzstillstand in Deutschland da glänzt Expertin Jutta Fries von den Maltesern empfiehlt die Auffrischung alle zwei Jahre Profis Dankeschön für den Kurzkurs",3
"Wir stellen Ihnen ja regelmäßig bei uns Vereine aus dem Südwesten vor, Musikvereine, die uns mit ihren vielfältigen und wirklich besonderen Aktionen immer wieder beeindruckend machen. Wir jetzt auch noch mal wieder. Jetzt geht es nach Tettnang bei Friedrichshafen, und da durfte ich mit Markus Joos von der Musikkapelle Tailor sprechen, der usw. Stellen Sie uns doch mal Ihre Musikkapellen bisschen genauer vor. Seit wann gibt es sie denn? Und wieviel Mitglieder zum Beispiel haben sie Die Musikkapelle seit 848 um wir sind aktuell 37, aktive Musikante und Musikanten. Okay, ist aber kein Gründungsmitglied mehr dabei oder das wäre ein bisschen Land. Wolgograd sagt das ist ein bisschen alt, vielleicht, aber so von der Durchmischung her alt, jung, alles mit dabei, so Wasser. Ein Musikverein neben ausmachen, wahrscheinlich oder Gemischter Hochwasser. Unser ältestes Mitglied ist aktuell Jahre alt, jüngstes Mitglied ist jetzt gerade 15 Jahre alt. Ah, so ein bunter Querschnitt und Nachwuchssorgen, wie das in anderen Vereinen ist. Ist das auch ein Thema bei Ihnen? Oder sagen die Leute bei ihnen in Tanau Mensch in den Musikverein, in die Musikkapelle? Da muss ich auf jeden Fall. Nachwuchs ist für unseren Verein schwierig. J ungmusikanten und Musikantinnen der Hand in Ausbildung sind die uns bei unserer Unterstützung hoffentlich in der musikalischen Natur mit Jauch. Und um solche Menschen bei der Stange zu halten, gehe ich mal davon aus, dass sie Musikverein wahrscheinlich so vom Repertoire auch querbeet unterwegs ist und eine gute Mischung zwischen modernen Stückchen zwischen Blasmusik. Alles so ein bisschen querbeet Traditioneller Blasmusik mit den aktuelles Stück. Ach schön, das Der böhmische dran. Der darf natürlich trotzdem bei keinem Auftritt fehlen. Oder das war zu meinen Zeiten, als ich noch aktiv war. Schon war der schon in, und es ist heute auch noch so oder ohne böhmischer Traum geht nichts, Findet fast könnte man auch miteinander kommen. Das kann ich auf jeden Fall nachvollziehen. Dann schauen wir mal ein bisschen jetzt, in die kommenden ein, zwei Wochen rein Abend, letzter Sonntag im September, also am neunundzwanzigsten. Genau dann, in einer Woche, gibt es bei ihm eine ganz besondere Veranstaltung den Gaudi Alm ab trieb. Das sagt mir jetzt nicht, das müssen wir uns mal genau erklären. Ja, unsere Gaudi. Almabtrieb, der Stapel mit einer Festgelände an unserem Lindenberg danach geht um bei einem Auftritt. Los Jahr öffnet die Stadtkapelle. Danach kommen, wie eigentlich ist, startet unsere Gruppe, die sich auf dem Weg vom Ländle ins Tal Macher. Warum auch Feldspieler? Und da wird man halt wie originell stehen, bestehen schönste und lustigste Gruppe anhand von Publikum und Jury prämiert und bekommt natürlich auch noch einen Hauptpreis. Ganz am Schluss nach dieser Siegerehrung verloren alle Teilnehmer am Abtrieb. Mitgemacht haben am Bodensee Rundflug und denn Startnummer in Ungarn, Frühgruppe mit Live-Musik und natürlich mit Bewirtung. Also ein rundum tolles Fest, wo bestimmt wahrscheinlich, so ist das ja ganz Tanner. Wahrscheinlich sind auf den beiden ist und auch aus den umliegenden Gemeinden, da weiß man an dem Tag Gaudi Almabtrieb, da muss man nach, tanzt Also unsere beiden Pfeiler findet statt und natürlich auch die Vereine ringsrum und Musikkapelle. Dies sind immer da, wenn wir einmal durchmachen, Da unterstützt man sich gegenseitig. Und sie sind natürlich damit der Musiker bei der Tanah auch am Start und zum kleinen Vorgeschmack. Den wollen wir natürlich auch bei SWR vier hören. Was haben Sie sich ausgenutzt? Und auf was dürfen wir uns jetzt freuen von einer Musikkapelle Tanner Ungeheure Gent, Hans Peter Fuchs und der Marschall Jugend. Vielen Dank an Markus Joos. Von der Musikkapelle Tana und viel Spaß dann beim Gaudi. Almabtrieb am kommenden",3
"Ich wusste nicht einmal, was Mannheim ist. Nach einer Zeit habe ich dann gelernt, dass ein Mann Heim Heimstätte. Als ich damals Detroit verlassen habe, kam ich direkt nach Mannheim. Für mich ist das jetzt auch mein Zuhause. Kevin hat auf Spinelli in den 80er-Jahren in der Logistik gearbeitet. Wenn man ihn und seine ehemaligen Kollegen anschaut, dann könnte es auch eine gut gealterte amerikanische Jazzband sein, mit ihren Cappys, weiten Jeans und silbernen Strähnen im schwarzen Haar. Ihre Berufung war damals aber eine andere. Kevin hat die Lkws gepackt, die von zahlreichen Fahrern, dann von Mannheim durch ganz Europa gefahren wurden Justiz, Logistik und Transport. Das war alles. Es gab keine andere Arbeit, aber wir hatten eine Bowlingbahn mit drei Bahnen, eine Snackbar, einen Barbershop, zeitweise auch eine Bank auf Spinelli ein Fitnessstudio. Kenneth war einer der Lkw-Fahrer und hat von Mannheim aus die Welt gesehen. Er kam aber immer wieder gerne hierher zurück. Seinem Kollegen James geht es ähnlich. Er lebte sechs Jahre auf Spinelli, und vor kurzem war er zum ersten Mal wieder auf dem Gelände. Es ist wie eine neue Stadt, was man da jetzt alles machen kann. Sie haben richtig viel für die Gemeinschaft gebaut, und die Leute dort scheinen eine gute Zeit zu haben. Es war vor drei oder vier Wochen dort. Es war richtig schön, auf der Buga richtig schön zu sehen. Die drei Männer verbindet ihre Geschichte und ihre Beziehung zu Mannheim. Sie gehören alle zum Member-Club, einem deutsch-amerikanischen Freundschaftsverein, der seit 2016 besteht und auch heute noch an Mitgliedern wächst. Man erinnert sich gemeinsam an die Zeit und versucht heute, anderen zu helfen, hier anzukommen. Der Verein ist vielseitig und das nach den aus, erzählt James. Wir haben viele Veteranen, manchmal auch Menschen, die heute noch beim Militär sind. Die alten Veteranen können ihnen erklären, was man in Deutschland macht und was nicht. Und das ist wichtig. Als ich damals kam, war ich richtig verloren, so richtig verloren. Dann bin ich langsam angekommen, habe Leute kennengelernt und mich wohlgef ühlt. Und dann habe ich mich dazu entschieden, ein deutsches Leben zu leben.",0
"Mordsmäßig überraschend komme er, ist sowas noch ein bisschen war. Ich habe zu spät als Auto. Fünf, sechs, sieben, acht Autos sind vorbeigeschwommen. Wahnsinn, Mühldorf. Wobei ich um alles vorbei",5
"Wie ein kleiner Geheimgang führt ein schmaler Pfad entlang einer alten Bruchsteinmauer die Gruppe zum Garten von Annette Schneehaus in der Baindt kein Schild am Holztor, nicht das auch nur ansatzweise auf diesen zauberhaften Ort hinweisen würde, Mal eine versteckt, verwunschen und geheimnisvoll ist. Und mir ist es eine ganz andere Welt. Und ich möchte das so erhalten. Versteckt, verwunschen und geheimnisvoll. Der Garten von Annette Schneehaus ist ein wahres Paradies. Überbordend das satte Grün nach dem vielen Regen, wunderschön die violette Clematis, die rosefarbenen Rosen, der blaue Rittersporn. Hier die alten Obstbäume, dort die kleine verwunschene Ecke mit Teich und Holz Flecken. Da kann auch die Kommission nur staunen. Ein Traum von Garten. Dagmar Rost kommt wie Harald Schäfer vom Landesverband der Gartenfreunde. Sie vergeben heute Sternchen auf ihrem vierseitigen Bewertungsbogen und inspizieren die Weikersheimer Anlage. Torffrei muss es sein, auf chemisch-synthetische, Pestizide und Dünger verzichten das sind die Haupt. Kriterien unter die Lupe genommen wird alles auch der Rasen. Löwenzahn klarstellt alles Stockholmer Gänseblümchen, der Handel genau, Kiel, mehr nicht. Rasenpflanzen da drin sind ja nicht Graspflanze, desto wertvoller ist er und will mindestens fünf Hartgips in zwei staatlichen Locker geschafft. Haken dran Friedlinde Gurr-Hirsch Ex-Staatssekretärin ist Präsidentin des Vereins Natur im Garten Deutschland und begleitet die Kommission heute. Sie wirbt für Biodiversität und Artenvielfalt. Ich halte es für ein hochpolitisches Thema. Wir alle wissen, dass die Biodiversität dramatisch zurückgeht und machen in erster Linie nur ich meine. Das ist ausschließlich die Landwirtschaft, die Forstwirtschaft dafür verantwortlich. Aber dass jeder etwas tun kann. Da ist nämlich so 4. Millionen Menschen in Garten haben einen Balkon haben, das ist aus dem Blick geraten. Seit gut 40 Jahren werkelt Annette Schlee Haus direkt am Fohrbach Ufer hat die 500 Jahre alte Anlage liebevoll zu einem Ziergarten umgestaltet, hübsch dekoriert mit Steinen mit Ästen. Alles ganz natürlich auf mehr als 1400 Quadratmetern. Bizarr, dass ihr kleines grünes Reich inzwischen regelrecht eingekeilt ist zwischen hohen Wohn und Geschäftsgebäuden. Trotzdem ein Paradies für Vögel und Insekten. Die Gärtnermeisterin hat überall kleine Schälchen verteilt. Bienen, Wespen, ja sogar Hornissen sind herzlich willkommen Ist Fruchtzucker drin. Angemixt mit Wasser, das ist so wie eine Limonade ist damit Loch ich die hier an, gibt Ihnen was zu trinken. Und zum Dank fliegen mir die den Bucks ab und holen den Zünsler raus. Und es funktioniert. Es",0
"Davon Ivo Bus in Mannheim auf der Stirn 1000 Jobs stehen dort auf der Kippe. Bedrückend also. Es ist schon eine bedrückende Stimmung. Ja, wie es weitergeht, wissen wir selbst doch nicht. Und dementsprechend heißt jetzt nichts außer abwarten. Arbeitsplätze wegfallen ist halt nicht so gut. Die Hintergründe dieses Stellenabbaus und weitere Reaktionen",6
"Swr4 Baden-Württemberg am Mittwochnachmittag eigentlich war sein Vorbild ja Leichtathlet, aber im Lauf der Zeit, da ist er ein Symbol für Tausende Fußballfans, vor allem natürlich KSZE Fans geworden. Der nackte Mann, der seit 960 vor dem Haupteingang des Karlsruher Wildparkstadion steht. Wegen der Baumaßnahmen für das neue Stadion muss diese Statue nun weichen. Ein Steinmetz muss die Figur erstmal vom Sockel lösen, und das war heute echt ein spannender morgen. Denn der nackte Mann ist natürlich nicht mehr so ganz der jüngste. So genau weiß keiner, wie gut die Substanz noch erhalten ist. Und zum Abbau heute morgen gab es noch etwas Besonderes. Da ist sogar Georg Kanter gekommen, der damals Modell für diese sehr athletische Statue stand. Es war A4 Reporter Martin B. Singer war mit dabei, beim Abbau des nackten Mannes, Da steht er, der nackt der Mann auf dem Boden vor dem Stadion vom Sockel genommen, scheinbar schwerelos, ein besonderer Moment für Georg Kenntnis, der damals Modell gestanden hat, vor fast 60 Jahren, wie es denn jetzt ihr Gefühl, wenn sie den nackten Mann so vor sich stehen, auf dem Boden der Tatsachen sehen. Ja, es ist vielleicht so, dass man schon ein bisschen traurig ist, wenn man sich vorstellt, dass man zur einmal ausgesehen hat. Aber die Zeiten ändern sich halt, und man müsste die heute so nehmen, wie sie sind. Gerade war ich beim Original. Jetzt frage ich mal den Steinmetz, der sozusagen die steinerne Kopie vom Sockel gehoben hat. Wie geht es in den Nacken? Man ja mäßig. Also der Zahn der Zeit sind nicht an ihm vorbei, verhuscht. Also, er ist sanierungsbedürftig. Sind Sie erleichtert, dass er jetzt mit beiden Beinen auf dem Boden steht und nicht mehr auf dem Sockel? Hiroshima immer. Wie geht es denn jetzt weiter? Jetzt wird er umgelegt auf Hölzer gebetet, wird sauber, verzog und wird dann in die Werkstatt verbracht, nach Kopenhagen und dann Wellness, so was Ähnliches für sie oder den steinernen. Ich habe kein meldet sich Ende des Jahres bei uns sind, brummte überall, aber er wird natürlich hier absolut. Von Aloe Vera bis Coco Mathe alles drin. Jetzt, wo man ihn am Boden betrachten kann, ist er uns näher, und man sieht auch die Risse. Man sieht das Moos und langsam zu Seide schmecken und langsam ab. Und dann wird es noch mal spannend wieder werden Gurte angelegt an den Markt. Man Bundes ist spannend für sie sind Fan. Ich bin kein Fan, aber kam früher als Kind schon hier auf einem KSZE, und die Figur ist natürlich legendär. Das ist ja wie Beistand jetzt gerade. Sie halten dem nackten Mann die Hand, natürlich das Land, der Steinmetz Schädellehre, immer eine Hand am Werkstück. Haben Sie Angst um den nackten Mann? Ja, eigentlich schon, dass eine heile ankommt und wieder heile zurückkommt, Winzig kleines Stück vom Ellbogen, es gerade abgeflogen, als bisschen ablassen. Jetzt liegt der fast kriegt er noch eine Nackenrolle aus Holz und wird zur Ruhe gebettet. Kann jetzt noch was passieren? Jetzt liegt doch alles andere als Fleiß. Die Steinmetze Laden, den nackten Mann, jetzt auf die Ladefläche des Lkw. Und dann geht es ab in den Betrieb. Wann genau er wieder vorm KSZE Platz nehmen wird und wo er genau aufgestellt wird, das ist noch unklar. Eines ist aber klar ohne den nackten Mann hier in Karlsruhe vor dem Stadion wird es nicht geben.",4
"Guten Morgen, Herr Luke vier Tage-Woche bei gleicher Arbeitszeit, teilweise dann zehn Stunden pro Tag, kann so was zufriedener machen. Es kommt auf die einzelnen, oder es kommt auf den Betrieb. Eines kommt darauf die Art der Arbeit an. Generell würde ich erst mal argumentieren, dass längere Arbeitszeiten eher belastend sind, auf jeden Fall nicht für jeden infrage kommen und einfach auch gewissermaßen die Ermüdung in der Zeit durchaus zunehmen kann. Was macht denn eine Vier-Tage-Woche sinnvoll, ohne dass dem Unternehmen am Ende dann wirklich was fehlt? Weil die brauchen ja einen gewissen Output. Das eigene ist sicher. Die Frage lässt sich durch eine Umorganisation der Arbeit die Produktivität zu steigern, das beispielsweise jeden Tag einen Lohnausgleich möglich ist, dass sie quasi das gleiche Monatsgehalt bekommen. Und das andere ist wenn jetzt Dienstleistungen erbracht werden muss gegenüber Patienten gegenüber Kunden eine gewisse Erreichbarkeit sichergestellt werden muss, dann brauchst du dich auf zusätzliches Personal. Und das muss natürlich erst ausgebildet werden. Das muss angeworben worden. An das sind alles Dinge, die durchaus Zeit und auch Geld kosten. Unternehmen haben ja Probleme, Personal zu finden. Fachkräfte ist das jetzt so, dass die im Grunde genommen so eine Vier-Tage-Woche schönreden, einfach um was Gutes anbieten zu können und das unter normalen Umständen gar nicht machen würden. Einzelne Unternehmen versuchen, sich da von ihren Wettbewerbern abzuheben. Wenn man genau hinschaut, ist das teilweise mit dem gleichen Monatslohn verbunden, also eine Art Gehaltserhöhung, in anderen Fällen eher nicht. Auf jeden Fall wird versucht, auch über diese verkürzten Arbeitszeiten als Arbeitgeber attraktiv zu erscheinen. Mehr Flexibilität, Sabbatical, also längere Auszeiten, Homeoffice, Kindertagesstätten im Betrieb oder vier Tage-Woche also die Menschen haben irgendwie ganz andere Ansprüche. An den Job als früher hat sich die Arbeitswelt so sehr verändert. Woher kommt denn das? Das kommt vor allem daher, dass Personal knapper geworden ist und wir jetzt auch an die Ressourcen angehen müssen, die wir halt bislang nicht so stark genutzt haben. Also Frauenerwerbstätigkeit ist sicher ein Thema  längere Arbeiten im Lebensverlauf zum Rentenalter und daneben das ganze Thema Motivation, Produktivität. Und das führt eben dazu, dass sie Prozesse und Arbeitsstrukturen sich verändern und das insbesondere Arbeitgeber sich halt deutlich mehr anstrengen müssen, um ihre Arbeitskräfte bei Laune zu halten oder Hautpflege auf zusätzliches Personal gewinnen zu können. Arbeitskräfte bei Laune halten Werner Eichhorst, Arbeitsmarktforscher am Institut der Zukunft der Arbeit in Bonn Dankeschön für den Blick in die Kulissen vielen Dank, Herr Lok gerne",3
"Swr eins Arbeitsplatz fragt die Knigge-Expertin, Und das ist Carolin Lüdemann, die sich rund um Stil und Etikette im Job bestens auskennt. Heute hat sie einen Rat in Sachen Kleidung für Isabell aus Stuttgart. Die hat uns Folgendes geschrieben ich habe eine kaufmännische Ausbildung um acht, und ich würde mich gern auf eine Stelle als Sekretärin oder Assistentin bewerben. Allerdings müsste ich mir dann, wenn die Bewerbung erfolgreich war, wahrscheinlich noch Kleidung zulegen. Das heißt Kostüme und Hosenanzüge. Wie ist Ihre Meinung zum Dresscode im Sekretariat hier die Antwort von Carolin Lüdemann Ich würde die Frage ganz gern erst mal ein bisschen allgemeiner oder grundsätzlicher angehen. Es gibt nämlich tatsächlich Erkenntnisse dazu, was in der Kleidung besonders seriös, zuverlässig und kompetent wirkt. Und das sind doch wahrscheinlich dann genau die Kriterien oder Werte, die man eben in seiner Assistenzfunktion vermitteln möchte. Also zum einen gibt es da den Grundsatz mehr Stoff, mehr Seriosität also. Die Röcke sind dann beispielsweise nicht kürzer als knielang. Und die Oberteile, die bedecken die Schultern und haben einen Ärmelansatz. Zum zweiten Sack man wir sollen nicht mehr als neun Dinge sichtbar tragen, also beispielsweise jetzt ein paar Schuhe, eine Hose oder in Rock, einen Oberteil und den Blazer. Und dann sind wir bei vier Kleidungsstücken, was bedeutet, dass wir immer noch fünf Dinge übrig haben für Assis war es beispielsweise den Ring oder ein paar Ohrringe oder was einem da sonst so einfällt, also nicht mehr als neun Dinge sichtbar tragen. Und zum Dritten möchte ich sagen das grundsätzlich  die dunklen Farben immer etwas durchsetzungsstärker wirken, etwas seriöser wirken wie vielleicht dunkelblau oder dunkelgrau, die hellen Farben wie vielleicht Bache. Die wirken immer ein bisschen freundlicher und zugänglicher. Beides finde ich jetzt durchaus richtig und angemessen. Ich glaube, man muss auch überlegen und beobachten was ist denn um mich herum so üblich? Weil wir müssten wahrscheinlich auch unterscheiden ner arbeiten wir jetzt in einer Anwaltskanzlei. Da pflegt man bestimmt einen anderen Dresscode als jetzt in der Agentur für neue Medien. Und das würde sich dann natürlich auch auf die Mitarbeiter in der Assistenz auswirken. Unsere Experten beantworten auch ihre Fragen zu Job, Karriere und Arbeitsrecht. Schicken Sie uns Ihre Fragen an Arbeitsplatz ab SWR eins. De",5
"Also ehrlich, diese Frisur, die hab ich doch erst vor kurzem in der Tübinger Innenstadt gesehen frisch gestutzte Bart und das Haar oben an der Stirn, frech zu einem Knoten zusammengebunden, das trägt so mancher Mann heute. Und auch vor 1500 Jahren war das bei den Sueben einer germanischen Stammesgruppe total hip. Auf dem eimergroßen Bronzekessel in einer Vitrine in Stuttgart sieht man kleine Köpfe, die genauso eine Frisur haben. Und wie kommt ihr alles wieder, sagt Felix Hillgruber, Kurator beim archäologischen Landesmeister. Es ist immer ein ganz tolles Gefäß, weil es eben einmal Verzierung hat, die Männerköpfe zeigen, die eine ganz besondere Haartracht ziert. Es ist ein römischer Kessel, das zeigt auch, wie weit die römische Dreßens wäre in die germanische Welt hineinreichte. Der Kessel wurde erst vor sieben Jahren in der Ukraine gefunden, in Stuttgart ist er zum ersten Mal zu sehen, und er ist einer von 1600 Exponaten, die zeigen, wie sie gelebt haben, die Menschen hier bei uns im ersten Jahrtausend. Das römische Imperium hat sich zurückgezogen und ist in ganz unterschiedliche Menschen aufeinander getroffen. Und da ist was Neues, dynamisches entstanden. Und deswegen ist die Epoche auch so spannend, weil sie so komplex und eben dynamisch ist, schwärmt Melanie Prange. Sie leitet in Rottenburg das Diözesanmuseum in Stuttgart. Bei der großen Landesausstellung werden auch Fundstücke aus Gräbern gezeigt, die man dort unter der solchen Kapelle gefunden hat reichverzierte, Radkreuze, Gefäße für Reliquien oder Beigaben aus einem Mädchengrab aus dem sechsten Jahrhundert. Dies sind besonders spannend, weil diesem Mädchen wurde eine Goldmünze auf den Mund gelegt. Und es ist der eindeutig noch ein antiker Bestattungsritus. Das sind ganz unterschiedliche Glaubensrichtungen aufeinander getroffen, was die Welt der Menschen damals plötzlich ganz schön durcheinander gebracht hat. Irgendwie gar nicht so anders als heute, meint sie auch wir leben in einer Zeit des Wandels, wenn sie vor allem über die Bestattung in diesen Menschen nahe kommen. Sehen Sie einfach in diesen Bestattungs Riten haben sich Ängste, Hoffnungen, Glaubensvorstellungen gezeigt, die unseren eigentlich entspricht. Am Ende der Ausstellung in Stuttgart, kurz vor dem Museums Kiosk wird es auf einmal laut. Thomas, der normalerweise auf dem Campus Galli bei Meßkirch arbeitet und dort eine mittelalterliche Klosteranlage mitbaut, haut gerade einige Holzschindeln. Hinter ihm steht das Gerippe einer Hütte an. Der wird während der Ausstellung gearbeitet, und zwar genau so wie im frühen Mittelalter. Bei der großen Landesausstellung in Stuttgart dürf en die Besucher aber nicht nur zuschauen, sondern mithelfen, Schimmel abziehen, Löcher bohren, seine drehen hier beim Topfahrer. Wenn er das vielleicht mal ein bisschen Ton in die Hand nehmen oder so was das durchaus drin",4
"Dieter hat Christoph Bach sein neues Album veröffentlicht, fünf. Die Yildiz of Music und mein Kollege Michael Skiba hat sich am vergangenen Wochenende am Rande des SWR vier Festivals in Wörth am Rhein mit Chris de Burgh getroffen und über das neue Album geplaudert. Und der Michael hat auch kein großes Geheimnis daraus gemacht, dass er selber ein ziemlich großer Fan ist. Argentario Anna für Fans von Stuttgart raunt als den Aurelio Konzerts in der Schleyerhalle der Schleyerhalle Alzenau auf Kurs halten Ich mich noch an die Schleyerhalle, und ich glaube, drei Shows hintereinander, eine enorme Kapazität von 12.000 Leuten. Das waren schon Highlights, aber ich singe ja immer noch und darf mich glücklich schätzen. Am Freitag Nauru Hefte Talk but first of this that in German. Jetzt wollen wir unbedingt über deine Musik sprechen. Es gibt eine neue Single, zuerst mal die wir spielen. Jetzt never Too Late, heißt sie. Im Video habe ich dich mit vielen jungen Musikern gesehen. Wie war diese Zusammenarbeit? Airbus-Werks Die Zusammenarbeit war exzellent. Ich habe sehr gerne mit ihnen zusammengearbeitet. In Fulda sensationelle Musiker mit einem von ihnen, Dennis Martin, habe ich auch schon das erfolgreiche Musical Robin Hood geschrieben,  das auch in Fulda gestartet ist. Im Song never zu lädt geht es darum, dass die Zeit auf niemanden wartet. Wenn man einen Traum hat, versuchen sie wahr werden zu lassen, aus einem Flugzeug mit dem Fallschirm zu springen, Dudelsack zu lernen oder Fahrrad fahren. Jetzt ist die Zeit, und in dem Song habe ich einige Referenzen auf meine eigenen Songs eingebaut. Trompete, Ferryman, Spanish Train oder Lady in Spahn ist Schwein, Lady Red Erfurt ist alles zu des. Das muss für deine Fans wunderschön sein, wenn sie diese Anspielungen auf die alten Lieder der 70er und 80er-Jahre hören, aam du singst, darin enttarnt und noch Peter Freeman Tilly gets to die Jahreszeit kam. War das ein Spaß für dich in dieser alten Liedtexte selber noch mal reinzuschlüpfen? Ja, dass der Song is not Geht ja nicht nur darum, seine Zeit nicht sinnlos verstreichen zu lassen. Er nimmt auch Bezug auf meine Karriere. Wenn ich also singe, wir sind jetzt schon ein halbes Jahrhundert zusammen, dann rede ich mit meinen Fans. Und ich hoffe natürlich auch, dass die die ganzen Referenzierungen entdecken. Zum Beispiel Englisch und Horns oder Kassel? Wörns ich möchte nicht zu viel verraten. Es gibt noch einige weitere Referenzierungen. Okay, hören wir uns an. Die neue Single von Chris De Barak klingt so jetzt never too Late in SWR",3
"Der Robin Zentner Holstein Kiel sicherlich ein besonderes Spiel für Sie. Was sind so die ersten Gedanken, wenn sie daran denken? Sonntag geht's in Kiel gegen ein altes Team? Ja, ich denke natürlich zuerst an das Stadion und an die Leute, die ich kennengelernt  habe. An die Zeit vor Ort ist natürlich jetzt schon einige Jahre her. Aber natürlich, weil es meine einzige andere Station ist. Außer Mainzer fünf ist etwas Besonderes. Warum war es wichtig? Und wie wichtig war es, dass sie in dem jungen Alter mit 22 nach Kiel gegangen sind, ausgeliehen worden von Mainz fünf? Ja, ist natürlich wichtig, weil man mal andere, ja Eindrücke hat. Andere Trainer in einer das erste Mal in der Herrenmannschaft. Ich hatte vorher in der U23 nur gespielt. Ja, das ist schon ein anderes Umfeld. Äh, weit weg von Zuhause lernt man dann auch, als als junger Mensch klarzukommen. Also, es hat viele Aspekte, die da damals prägend war. Wenn Sie sagen, klarzukommen was war der? Ganz wichtig, was sie dann mitgenommen haben, um zu sagen das hat mir auch menschlich und vielleicht auch fußballerisch geholfen. Ja, zum einen natürlich, die anderen Trainingsreize, mal andere Trainer zu haben. Aber natürlich auch ja, die Rückschläge umzugehen, weil es sportlich nicht immer einfach war vor Ort. Ähm, ja, und das sind Sachen, die dann einen wirklich für die ganze Ka rriere helfen können. Und das war, würde ich sagen, weil mir der Fall Jetzt spielen sie die erste Bundesliga gegenei nander. Was wird wichtig sein wie ihre Mannschaft, der dazu bestehende, Ja natürlich den Kampf und diesen Abstiegskampf für Kiel auch anzunehmen, weil wir genau wissen, wie es ist, dauernd zu stehen. Wir wissen, auf was es ankommt. Kiel hat es. Jetzt glaube ich, auch gemerkt, was, was es braucht, um Pink Punkte zu holen, in der Bundesliga und zu gewinnen. Und da müssen wir alles dagegensetzen. Und wir wissen es genauso. Deswegen ja, wollen wir auf jeden Fall als Sieger vom Platz gehen. Und das ist das einzige Ziel am Sonntag",3
